"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.738279301894356,0.00534123873684988,0.00534123873684988,0.00534123873684988
"2",0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684987,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.738279301894356,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684987,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988
"3",0.000189953203855177,0.000189953203855177,0.00018995320385518,0.000189953203855176,0.000189953203855187,0.000189953203855175,0.000189953203855179,0.000189953203855176,0.000189953203855176,0.0258656891175174,0.000189953203855176,0.000189953203855176,0.59596925602848,0.00018995320385518,0.000189953203855176,0.00018995320385518,0.000189953203855181,0.000189953203855169,0.000189953203855182,0.000189953203855171,0.000189953203855177,0.00018995320385518,0.000189953203855214,0.000189953203855175,0.000189953203855175,0.00018995320385518,0.000189953203855175,0.000189953203855179,0.000189953203855171,0.254027345642185,0.00018995320385518,0.000189953203855177,0.000189953203855179,0.11539986183448,0.000189953203855174,0.000189953203855174,0.00018995320385518,0.00018995320385518,0.000189953203855176,0.000189953203855181,0.00018995320385517,0.000189953203855177,0.000189953203855174,0.000189953203855173,0.000189953203855181,0.000189953203855169,0.000189953203855171,0.000189953203855178,0.00018995320385518,0.000189953203855175
"4",0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.738279301894356,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988
"5",0.000113221571669775,0.000113221571669777,0.000113221571669784,0.000113221571669782,0.000113221571669774,0.000113221571669783,0.000113221571669778,0.000113221571669769,0.000113221571669777,0.000113221571669779,0.000113221571669777,0.000113221571669777,0.000113221571669778,0.00011322157166978,0.000113221571669772,0.000113221571669782,0.000113221571669776,0.000113221571669867,0.000113221571669815,0.000113221571669777,0.00011322157166978,0.000113221571669775,0.000113221571669777,0.00011322157166978,0.00011322157166978,0.000113221571669774,0.000113221571669776,0.000113221571669783,0.000113221571669782,0.994452142988181,0.00011322157166978,0.00011322157166978,0.000113221571669774,0.000113221571669782,0.000113221571669779,0.000113221571669782,0.000113221571669776,0.00011322157166978,0.000113221571669775,0.000113221571669782,0.000113221571669786,0.000113221571669779,0.000113221571669775,0.000113221571669776,0.000113221571669773,0.000113221571669873,0.000113221571669772,0.000113221571669781,0.000113221571669779,0.000113221571669776
"6",0.000703123690957161,0.000703123690957161,0.00070312369095716,0.000703123690957161,0.000703123690957159,0.000703123690957162,0.000703123690957161,0.000703123690957161,0.00070312369095716,0.00070312369095716,0.000703123690957163,0.00070312369095716,0.000703123690957164,0.000703123690957153,0.000703123690957162,0.000703123690957162,0.000703123690957161,0.000703123690957161,0.00070312369095716,0.00070312369095716,0.00070312369095716,0.965546939143099,0.00070312369095716,0.000703123690957158,0.000703123690957162,0.00070312369095716,0.000703123690957159,0.000703123690957163,0.000703123690957159,0.000703123690957163,0.000703123690957162,0.000703123690957162,0.00070312369095716,0.000703123690957164,0.000703123690957162,0.000703123690957166,0.000703123690957163,0.00070312369095716,0.000703123690957163,0.000703123690957161,0.000703123690957161,0.00070312369095716,0.000703123690957162,0.000703123690957161,0.000703123690957164,0.000703123690957162,0.000703123690957163,0.000703123690957163,0.00070312369095716,0.000703123690957152
"7",0.268651997193058,0.000822103982421914,0.000822103982421919,0.000822103982421919,0.000822103982421922,0.000822103982421921,0.000822103982421921,0.000822103982421919,0.000822103982421917,0.000822103982421922,0.000822103982421921,0.000822103982421921,0.000822103982421924,0.000822103982421917,0.000822103982421912,0.000822103982421921,0.000822103982421923,0.000822103982421915,0.000822103982421907,0.000822103982421922,0.162882600163072,0.000822103982421938,0.000822103982421921,0.000822103982421922,0.000822103982421921,0.000822103982421914,0.000822103982421921,0.529826515470039,0.000822103982421922,0.000822103982421921,0.00082210398242192,0.000822103982421923,0.000822103982421919,0.00082210398242192,0.00082210398242192,0.000822103982421921,0.000822103982421923,0.000822103982421922,0.000822103982421915,0.000822103982421919,0.00082210398242192,0.000822103982421908,0.000822103982421918,0.00082210398242192,0.000822103982421917,0.000822103982421919,0.00082210398242192,0.000822103982421921,0.000822103982421921,0.000822103982421923
"8",0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.340749956605458,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.402870584025748,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988
"9",0.000162432572752087,0.00016243257275209,0.000162432572752089,0.000162432572752094,0.00016243257275209,0.000162432572752093,0.000162432572752091,0.000162432572752087,0.000162432572752092,0.000162432572752095,0.000162432572752094,0.00016243257275209,0.000162432572752089,0.00016243257275209,0.000162432572752086,0.000162432572752092,0.000162432572752084,0.000162432572752088,0.000162432572752095,0.000162432572752089,0.00016243257275209,0.000162432572752088,0.000162432572752094,0.000162432572752093,0.000162432572752091,0.000162432572752097,0.000162432572752085,0.000162432572752086,0.000162432572752089,0.000162432572752087,0.000162432572752091,0.000162432572752089,0.000162432572752092,0.000162432572752092,0.000162432572752091,0.000162432572752094,0.000162432572752092,0.000162432572752094,0.0001624325727521,0.000162432572752093,0.000162432572752087,0.992040803935148,0.000162432572752093,0.000162432572752094,0.000162432572752088,0.00016243257275209,0.000162432572752088,0.000162432572752093,0.00016243257275209,0.00016243257275209
"10",0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684987,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684987,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.738279301894356,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988
"11",0.000386306812711875,0.000386306812711881,0.000386306812711885,0.000386306812711881,0.000386306812711881,0.00038630681271188,0.000386306812711882,0.000386306812711876,0.000386306812711879,0.000386306812711878,0.000386306812711875,0.000386306812711875,0.000386306812711878,0.000386306812711883,0.000386306812711878,0.000386306812711879,0.000386306812711879,0.000386306812711877,0.000386306812711877,0.000386306812711882,0.000386306812711879,0.000386306812711884,0.000386306812711866,0.000386306812711874,0.000386306812711876,0.000386306812711874,0.326658130903823,0.000386306812711882,0.00038630681271188,0.000386306812711882,0.00038630681271188,0.000386306812711878,0.000386306812711878,0.000386306812711881,0.000386306812711881,0.00038630681271188,0.000386306812711879,0.000386306812711884,0.654799142086007,0.000386306812711883,0.000386306812711881,0.000386306812711879,0.00038630681271188,0.000386306812711875,0.000386306812711882,0.000386306812711874,0.000386306812711884,0.000386306812711879,0.00038630681271188,0.000386306812711878
"12",0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000875,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000875,0.848972849249572,0.00308218675000874,0.00308218675000875,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874,0.00308218675000874
"13",0.000333301839575225,0.000333301839575224,0.000333301839575228,0.000333301839575222,0.000333301839575224,0.000333301839575224,0.000333301839575226,0.983668209860814,0.000333301839575224,0.000333301839575227,0.000333301839575225,0.000333301839575225,0.000333301839575225,0.000333301839575226,0.000333301839575222,0.000333301839575225,0.000333301839575223,0.000333301839575224,0.000333301839575224,0.000333301839575223,0.000333301839575224,0.000333301839575225,0.000333301839575221,0.000333301839575223,0.000333301839575224,0.000333301839575224,0.000333301839575223,0.000333301839575225,0.000333301839575223,0.000333301839575226,0.000333301839575226,0.000333301839575223,0.000333301839575225,0.000333301839575225,0.000333301839575226,0.000333301839575227,0.000333301839575226,0.000333301839575225,0.000333301839575225,0.000333301839575216,0.00033330183957525,0.000333301839575218,0.000333301839575239,0.000333301839575218,0.000333301839575225,0.000333301839575224,0.000333301839575228,0.000333301839575227,0.000333301839575226,0.000333301839575226
"14",0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.33821860261797,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.405401938013236,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684989,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684987,0.00534123873684988,0.00534123873684988,0.00534123873684988,0.00534123873684989,0.00534123873684988
"15",0.000178332249240951,0.000178332249240947,0.00017833224924095,0.000178332249240949,0.000178332249240947,0.000178332249240943,0.000178332249240952,0.000178332249240944,0.000178332249240943,0.000178332249240947,0.000178332249240943,0.000178332249240947,0.000178332249240949,0.00017833224924095,0.000178332249240952,0.000178332249240943,0.000178332249240948,0.000178332249240948,0.0890176467274681,0.000178332249240955,0.000178332249240949,0.000178332249240974,0.000178332249240948,0.000178332249240948,0.000178332249240953,0.000178332249240946,0.000178332249240947,0.000178332249240944,0.000178332249240951,0.000178332249240946,0.00017833224924095,0.000178332249240951,0.000178332249240944,0.000178332249240947,0.000178332249240945,0.082200175927031,0.000178332249240938,0.000178332249240952,0.000178332249240946,0.000178332249240951,0.000178332249240949,0.000178332249240949,0.000178332249240948,0.000178332249240949,0.000178332249240949,0.00017833224924095,0.000178332249240948,0.000178332249240947,0.820400561631176,0.000178332249240955
"16",0.0039087887199894,0.0039087887199894,0.00390878871998941,0.00390878871998941,0.0039087887199894,0.00390878871998941,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.808469352720519,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.00390878871998941,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894
"17",0.000545288282774972,0.000545288282774975,0.000545288282774971,0.00054528828277497,0.000545288282774971,0.00054528828277497,0.000545288282774971,0.000545288282774971,0.000545288282774973,0.00054528828277497,0.00054528828277497,0.000545288282774956,0.000545288282774969,0.000545288282774973,0.00054528828277497,0.00054528828277497,0.00054528828277497,0.000545288282774971,0.000545288282774965,0.000545288282774971,0.00054528828277497,0.000545288282774972,0.000545288282774971,0.000545288282774972,0.000545288282774969,0.000545288282774972,0.000545288282774972,0.000545288282774972,0.00054528828277497,0.00054528828277497,0.000545288282774973,0.000545288282774971,0.000545288282774973,0.000545288282774971,0.000545288282774971,0.000545288282774972,0.000545288282774973,0.000545288282774972,0.00054528828277497,0.000545288282774971,0.00054528828277497,0.000545288282774972,0.000545288282774966,0.000545288282774972,0.000545288282774975,0.00054528828277497,0.000545288282774971,0.00054528828277497,0.973280874144026,0.000545288282774963
"18",0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.540282498053676,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.272095643386833,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.00390878871998941,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.0039087887199894,0.00390878871998939,0.0039087887199894
"19",0.00082210398242192,0.000822103982421921,0.000822103982421919,0.000822103982421921,0.00082210398242192,0.000822103982421918,0.00082210398242192,0.00082210398242192,0.000822103982421921,0.000822103982421919,0.000822103982421917,0.827271440254763,0.000822103982421917,0.00082210398242192,0.00082210398242192,0.00082210398242192,0.000822103982421922,0.000822103982421915,0.00082210398242192,0.00082210398242192,0.000822103982421921,0.000822103982421922,0.000822103982421918,0.000822103982421921,0.000822103982421919,0.000822103982421922,0.133267568588985,0.00082210398242192,0.000822103982421921,0.000822103982421921,0.000822103982421913,0.000822103982421921,0.000822103982421919,0.00082210398242192,0.000822103982421916,0.000822103982421918,0.000822103982421921,0.00082210398242192,0.000822103982421922,0.000822103982421919,0.000822103982421922,0.000822103982421915,0.00082210398242192,0.00082210398242191,0.00082210398242192,0.00082210398242192,0.000822103982421921,0.000822103982421921,0.00082210398242192,0.000822103982421917
"20",0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683686,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683686,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.939109533734994,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683684,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683685,0.00124266257683686
"21",0.000525623191130119,0.000525623191130117,0.000525623191130121,0.00052562319113012,0.000525623191130117,0.000525623191130121,0.000525623191130115,0.000525623191130111,0.00052562319113012,0.000525623191130111,0.000525623191130121,0.000525623191130122,0.000525623191130117,0.000525623191130122,0.000525623191130118,0.000525623191130119,0.000525623191130116,0.000525623191130114,0.000525623191130115,0.000525623191130119,0.000525623191130121,0.000525623191130113,0.000525623191130119,0.000525623191130119,0.0657888660916978,0.000525623191130118,0.000525623191130116,0.000525623191130121,0.00052562319113012,0.000525623191130118,0.000525623191130114,0.000525623191130122,0.000525623191130113,0.000525623191130119,0.187908386503938,0.00052562319113012,0.000525623191130115,0.00052562319113012,0.000525623191130118,0.000525623191130119,0.000525623191130121,0.000525623191130121,0.000525623191130119,0.00052562319113012,0.000525623191130115,0.000525623191130112,0.18084092288832,0.000525623191130123,0.541283157724059,0.000525623191130118
"22",0.000778208673536446,0.175892651165344,0.000778208673536446,0.000778208673536448,0.000778208673536445,0.33511357822451,0.000778208673536436,0.000778208673536446,0.000778208673536447,0.000778208673536449,0.000778208673536445,0.000778208673536448,0.000778208673536446,0.000778208673536442,0.000778208673536445,0.000778208673536447,0.000778208673536444,0.000778208673536443,0.000778208673536434,0.000778208673536448,0.000778208673536446,0.000778208673536445,0.000778208673536446,0.000778208673536445,0.0570836996554598,0.000778208673536448,0.000778208673536447,0.000778208673536446,0.000778208673536446,0.000778208673536444,0.000778208673536444,0.000778208673536442,0.000778208673536449,0.000778208673536446,0.000778208673536446,0.000778208673536447,0.000778208673536447,0.000778208673536446,0.00077820867353645,0.000778208673536445,0.000778208673536447,0.000778208673536449,0.000778208673536453,0.000778208673536452,0.000778208673536445,0.000778208673536448,0.000778208673536453,0.000778208673536444,0.396112471972009,0.000778208673536446
"23",0.000459358582752924,0.000459358582752939,0.000459358582752932,0.000459358582752935,0.000459358582752936,0.000459358582752936,0.000459358582752932,0.000459358582752933,0.00045935858275294,0.000459358582752935,0.000459358582752936,0.000459358582752934,0.000459358582752935,0.000459358582752935,0.000459358582752936,0.000459358582752936,0.000459358582752934,0.890880771091887,0.000459358582752932,0.000459358582752935,0.000459358582752934,0.000459358582752937,0.000459358582752937,0.000459358582752934,0.000459358582752933,0.000459358582752936,0.000459358582752935,0.000459358582752938,0.000459358582752934,0.000459358582752934,0.000459358582752936,0.000459358582752935,0.000459358582752934,0.000459358582752934,0.000459358582752935,0.000459358582752936,0.000459358582752935,0.000459358582752933,0.0870700169359717,0.000459358582752934,0.000459358582752936,0.000459358582752926,0.000459358582752938,0.000459358582752936,0.000459358582752934,0.000459358582752934,0.000459358582752931,0.000459358582752933,0.000459358582752931,0.000459358582752935
